nohup: ignoring input
Total docs (missing docs only): 2255299
Processed 1382000/2255299 (61.28%) | 3951.4 docs/s | ETA 00:03:41
Processed 1384000/2255299 (61.37%) | 3952.5 docs/s | ETA 00:03:40
Processed 1386000/2255299 (61.46%) | 3953.5 docs/s | ETA 00:03:39
Processed 1388000/2255299 (61.54%) | 3954.0 docs/s | ETA 00:03:39
Processed 1390000/2255299 (61.63%) | 3954.9 docs/s | ETA 00:03:38
Processed 1392000/2255299 (61.72%) | 3955.8 docs/s | ETA 00:03:38
Processed 1394000/2255299 (61.81%) | 3956.8 docs/s | ETA 00:03:37
Processed 1396000/2255299 (61.90%) | 3957.8 docs/s | ETA 00:03:37
Processed 1398000/2255299 (61.99%) | 3958.9 docs/s | ETA 00:03:36
Processed 1400000/2255299 (62.08%) | 3959.7 docs/s | ETA 00:03:36
Committed intermediate batch
Processed 1402000/2255299 (62.16%) | 3955.0 docs/s | ETA 00:03:35
Processed 1404000/2255299 (62.25%) | 3956.2 docs/s | ETA 00:03:35
Processed 1406000/2255299 (62.34%) | 3957.5 docs/s | ETA 00:03:34
Processed 1408000/2255299 (62.43%) | 3958.6 docs/s | ETA 00:03:34
Processed 1410000/2255299 (62.52%) | 3959.7 docs/s | ETA 00:03:33
Processed 1412000/2255299 (62.61%) | 3961.1 docs/s | ETA 00:03:32
Processed 1414000/2255299 (62.70%) | 3962.2 docs/s | ETA 00:03:32
Processed 1416000/2255299 (62.79%) | 3962.9 docs/s | ETA 00:03:31
Processed 1418000/2255299 (62.87%) | 3963.7 docs/s | ETA 00:03:31
Processed 1420000/2255299 (62.96%) | 3965.0 docs/s | ETA 00:03:30
Committed intermediate batch
Processed 1422000/2255299 (63.05%) | 3958.0 docs/s | ETA 00:03:30
Processed 1424000/2255299 (63.14%) | 3959.2 docs/s | ETA 00:03:29
Processed 1426000/2255299 (63.23%) | 3960.3 docs/s | ETA 00:03:29
Processed 1428000/2255299 (63.32%) | 3961.1 docs/s | ETA 00:03:28
Processed 1430000/2255299 (63.41%) | 3961.6 docs/s | ETA 00:03:28
Processed 1432000/2255299 (63.49%) | 3962.4 docs/s | ETA 00:03:27
Processed 1434000/2255299 (63.58%) | 3963.4 docs/s | ETA 00:03:27
Processed 1436000/2255299 (63.67%) | 3964.7 docs/s | ETA 00:03:26
Processed 1438000/2255299 (63.76%) | 3965.4 docs/s | ETA 00:03:26
Processed 1440000/2255299 (63.85%) | 3966.4 docs/s | ETA 00:03:25
Committed intermediate batch
Processed 1442000/2255299 (63.94%) | 3961.7 docs/s | ETA 00:03:25
Processed 1444000/2255299 (64.03%) | 3962.9 docs/s | ETA 00:03:24
Processed 1446000/2255299 (64.12%) | 3963.6 docs/s | ETA 00:03:24
Processed 1448000/2255299 (64.20%) | 3964.7 docs/s | ETA 00:03:23
Processed 1450000/2255299 (64.29%) | 3965.2 docs/s | ETA 00:03:23
Processed 1452000/2255299 (64.38%) | 3965.6 docs/s | ETA 00:03:22
Processed 1454000/2255299 (64.47%) | 3966.2 docs/s | ETA 00:03:22
Processed 1456000/2255299 (64.56%) | 3966.9 docs/s | ETA 00:03:21
Processed 1458000/2255299 (64.65%) | 3968.0 docs/s | ETA 00:03:20
Processed 1460000/2255299 (64.74%) | 3969.0 docs/s | ETA 00:03:20
Committed intermediate batch
Processed 1462000/2255299 (64.83%) | 3964.6 docs/s | ETA 00:03:20
Processed 1464000/2255299 (64.91%) | 3965.7 docs/s | ETA 00:03:19
Processed 1466000/2255299 (65.00%) | 3966.7 docs/s | ETA 00:03:18
Processed 1468000/2255299 (65.09%) | 3967.5 docs/s | ETA 00:03:18
Processed 1470000/2255299 (65.18%) | 3968.4 docs/s | ETA 00:03:17
Processed 1472000/2255299 (65.27%) | 3969.2 docs/s | ETA 00:03:17
Processed 1474000/2255299 (65.36%) | 3970.4 docs/s | ETA 00:03:16
Processed 1476000/2255299 (65.45%) | 3971.3 docs/s | ETA 00:03:16
Processed 1478000/2255299 (65.53%) | 3972.5 docs/s | ETA 00:03:15
Processed 1480000/2255299 (65.62%) | 3973.6 docs/s | ETA 00:03:15
Committed intermediate batch
Processed 1482000/2255299 (65.71%) | 3964.0 docs/s | ETA 00:03:15
Processed 1484000/2255299 (65.80%) | 3965.3 docs/s | ETA 00:03:14
Processed 1486000/2255299 (65.89%) | 3966.4 docs/s | ETA 00:03:13
Processed 1488000/2255299 (65.98%) | 3967.4 docs/s | ETA 00:03:13
Processed 1490000/2255299 (66.07%) | 3968.0 docs/s | ETA 00:03:12
Processed 1492000/2255299 (66.16%) | 3968.6 docs/s | ETA 00:03:12
Processed 1494000/2255299 (66.24%) | 3969.7 docs/s | ETA 00:03:11
Processed 1496000/2255299 (66.33%) | 3970.7 docs/s | ETA 00:03:11
Processed 1498000/2255299 (66.42%) | 3971.5 docs/s | ETA 00:03:10
Processed 1500000/2255299 (66.51%) | 3972.5 docs/s | ETA 00:03:10
Committed intermediate batch
Processed 1502000/2255299 (66.60%) | 3968.2 docs/s | ETA 00:03:09
Processed 1504000/2255299 (66.69%) | 3968.9 docs/s | ETA 00:03:09
Processed 1506000/2255299 (66.78%) | 3969.8 docs/s | ETA 00:03:08
Processed 1508000/2255299 (66.86%) | 3970.9 docs/s | ETA 00:03:08
Processed 1510000/2255299 (66.95%) | 3971.9 docs/s | ETA 00:03:07
Processed 1512000/2255299 (67.04%) | 3972.6 docs/s | ETA 00:03:07
Processed 1514000/2255299 (67.13%) | 3973.4 docs/s | ETA 00:03:06
Processed 1516000/2255299 (67.22%) | 3974.4 docs/s | ETA 00:03:06
Processed 1518000/2255299 (67.31%) | 3974.9 docs/s | ETA 00:03:05
Processed 1520000/2255299 (67.40%) | 3975.9 docs/s | ETA 00:03:04
Committed intermediate batch
Processed 1522000/2255299 (67.49%) | 3972.2 docs/s | ETA 00:03:04
Processed 1524000/2255299 (67.57%) | 3973.3 docs/s | ETA 00:03:04
Processed 1526000/2255299 (67.66%) | 3974.0 docs/s | ETA 00:03:03
Processed 1528000/2255299 (67.75%) | 3974.9 docs/s | ETA 00:03:02
Processed 1530000/2255299 (67.84%) | 3975.9 docs/s | ETA 00:03:02
Processed 1532000/2255299 (67.93%) | 3976.8 docs/s | ETA 00:03:01
Processed 1534000/2255299 (68.02%) | 3977.4 docs/s | ETA 00:03:01
Processed 1536000/2255299 (68.11%) | 3978.5 docs/s | ETA 00:03:00
Processed 1538000/2255299 (68.19%) | 3979.5 docs/s | ETA 00:03:00
Processed 1540000/2255299 (68.28%) | 3980.7 docs/s | ETA 00:02:59
Committed intermediate batch
Processed 1542000/2255299 (68.37%) | 3977.0 docs/s | ETA 00:02:59
Processed 1544000/2255299 (68.46%) | 3978.3 docs/s | ETA 00:02:58
Processed 1546000/2255299 (68.55%) | 3979.3 docs/s | ETA 00:02:58
Processed 1548000/2255299 (68.64%) | 3979.9 docs/s | ETA 00:02:57
Processed 1550000/2255299 (68.73%) | 3980.9 docs/s | ETA 00:02:57
Processed 1552000/2255299 (68.82%) | 3982.1 docs/s | ETA 00:02:56
Processed 1554000/2255299 (68.90%) | 3982.9 docs/s | ETA 00:02:56
Processed 1556000/2255299 (68.99%) | 3983.9 docs/s | ETA 00:02:55
Processed 1558000/2255299 (69.08%) | 3984.6 docs/s | ETA 00:02:55
Processed 1560000/2255299 (69.17%) | 3985.4 docs/s | ETA 00:02:54
Committed intermediate batch
Processed 1562000/2255299 (69.26%) | 3981.5 docs/s | ETA 00:02:54
Processed 1564000/2255299 (69.35%) | 3982.6 docs/s | ETA 00:02:53
Processed 1566000/2255299 (69.44%) | 3983.6 docs/s | ETA 00:02:53
Processed 1568000/2255299 (69.53%) | 3984.6 docs/s | ETA 00:02:52
Processed 1570000/2255299 (69.61%) | 3985.1 docs/s | ETA 00:02:51
Processed 1572000/2255299 (69.70%) | 3986.0 docs/s | ETA 00:02:51
Processed 1574000/2255299 (69.79%) | 3986.6 docs/s | ETA 00:02:50
Processed 1576000/2255299 (69.88%) | 3987.5 docs/s | ETA 00:02:50
Processed 1578000/2255299 (69.97%) | 3987.7 docs/s | ETA 00:02:49
Processed 1580000/2255299 (70.06%) | 3988.9 docs/s | ETA 00:02:49
Committed intermediate batch
Processed 1582000/2255299 (70.15%) | 3984.6 docs/s | ETA 00:02:48
Processed 1584000/2255299 (70.23%) | 3985.7 docs/s | ETA 00:02:48
Processed 1586000/2255299 (70.32%) | 3986.7 docs/s | ETA 00:02:47
Processed 1588000/2255299 (70.41%) | 3987.3 docs/s | ETA 00:02:47
Processed 1590000/2255299 (70.50%) | 3988.1 docs/s | ETA 00:02:46
Processed 1592000/2255299 (70.59%) | 3989.2 docs/s | ETA 00:02:46
Processed 1594000/2255299 (70.68%) | 3990.2 docs/s | ETA 00:02:45
Processed 1596000/2255299 (70.77%) | 3991.0 docs/s | ETA 00:02:45
Processed 1598000/2255299 (70.86%) | 3992.3 docs/s | ETA 00:02:44
Processed 1600000/2255299 (70.94%) | 3993.4 docs/s | ETA 00:02:44
Committed intermediate batch
Processed 1602000/2255299 (71.03%) | 3988.4 docs/s | ETA 00:02:43
Processed 1604000/2255299 (71.12%) | 3989.5 docs/s | ETA 00:02:43
Processed 1606000/2255299 (71.21%) | 3990.7 docs/s | ETA 00:02:42
Processed 1608000/2255299 (71.30%) | 3991.5 docs/s | ETA 00:02:42
Processed 1610000/2255299 (71.39%) | 3992.4 docs/s | ETA 00:02:41
Processed 1612000/2255299 (71.48%) | 3993.4 docs/s | ETA 00:02:41
Processed 1614000/2255299 (71.56%) | 3994.6 docs/s | ETA 00:02:40
Processed 1616000/2255299 (71.65%) | 3995.5 docs/s | ETA 00:02:40
Processed 1618000/2255299 (71.74%) | 3995.8 docs/s | ETA 00:02:39
Processed 1620000/2255299 (71.83%) | 3996.5 docs/s | ETA 00:02:38
Committed intermediate batch
Processed 1622000/2255299 (71.92%) | 3993.2 docs/s | ETA 00:02:38
Processed 1624000/2255299 (72.01%) | 3994.1 docs/s | ETA 00:02:38
Processed 1626000/2255299 (72.10%) | 3994.7 docs/s | ETA 00:02:37
Processed 1628000/2255299 (72.19%) | 3995.6 docs/s | ETA 00:02:36
Processed 1630000/2255299 (72.27%) | 3996.3 docs/s | ETA 00:02:36
Processed 1632000/2255299 (72.36%) | 3996.8 docs/s | ETA 00:02:35
Processed 1634000/2255299 (72.45%) | 3997.4 docs/s | ETA 00:02:35
Processed 1636000/2255299 (72.54%) | 3998.6 docs/s | ETA 00:02:34
Processed 1638000/2255299 (72.63%) | 3998.9 docs/s | ETA 00:02:34
Processed 1640000/2255299 (72.72%) | 3999.7 docs/s | ETA 00:02:33
Committed intermediate batch
Processed 1642000/2255299 (72.81%) | 3994.9 docs/s | ETA 00:02:33
Processed 1644000/2255299 (72.89%) | 3995.5 docs/s | ETA 00:02:32
Processed 1646000/2255299 (72.98%) | 3996.4 docs/s | ETA 00:02:32
Processed 1648000/2255299 (73.07%) | 3997.5 docs/s | ETA 00:02:31
Processed 1650000/2255299 (73.16%) | 3998.3 docs/s | ETA 00:02:31
Processed 1652000/2255299 (73.25%) | 3999.1 docs/s | ETA 00:02:30
Processed 1654000/2255299 (73.34%) | 3999.7 docs/s | ETA 00:02:30
Processed 1656000/2255299 (73.43%) | 4000.6 docs/s | ETA 00:02:29
Processed 1658000/2255299 (73.52%) | 4001.8 docs/s | ETA 00:02:29
Processed 1660000/2255299 (73.60%) | 4003.0 docs/s | ETA 00:02:28
Committed intermediate batch
Processed 1662000/2255299 (73.69%) | 3999.0 docs/s | ETA 00:02:28
Processed 1664000/2255299 (73.78%) | 4000.1 docs/s | ETA 00:02:27
Processed 1666000/2255299 (73.87%) | 4000.7 docs/s | ETA 00:02:27
Processed 1668000/2255299 (73.96%) | 4001.1 docs/s | ETA 00:02:26
Processed 1670000/2255299 (74.05%) | 4001.9 docs/s | ETA 00:02:26
Processed 1672000/2255299 (74.14%) | 4002.7 docs/s | ETA 00:02:25
Processed 1674000/2255299 (74.23%) | 4003.4 docs/s | ETA 00:02:25
Processed 1676000/2255299 (74.31%) | 4003.9 docs/s | ETA 00:02:24
Processed 1678000/2255299 (74.40%) | 4004.5 docs/s | ETA 00:02:24
Processed 1680000/2255299 (74.49%) | 4005.6 docs/s | ETA 00:02:23
Committed intermediate batch
Processed 1682000/2255299 (74.58%) | 4000.3 docs/s | ETA 00:02:23
Processed 1684000/2255299 (74.67%) | 4001.2 docs/s | ETA 00:02:22
Processed 1686000/2255299 (74.76%) | 4002.2 docs/s | ETA 00:02:22
Processed 1688000/2255299 (74.85%) | 4002.7 docs/s | ETA 00:02:21
Processed 1690000/2255299 (74.93%) | 4003.6 docs/s | ETA 00:02:21
Processed 1692000/2255299 (75.02%) | 4004.3 docs/s | ETA 00:02:20
Processed 1694000/2255299 (75.11%) | 4005.3 docs/s | ETA 00:02:20
Processed 1696000/2255299 (75.20%) | 4006.0 docs/s | ETA 00:02:19
Processed 1698000/2255299 (75.29%) | 4006.8 docs/s | ETA 00:02:19
Processed 1700000/2255299 (75.38%) | 4007.8 docs/s | ETA 00:02:18
Committed intermediate batch
Processed 1702000/2255299 (75.47%) | 4004.0 docs/s | ETA 00:02:18
Processed 1704000/2255299 (75.56%) | 4004.6 docs/s | ETA 00:02:17
Processed 1706000/2255299 (75.64%) | 4005.2 docs/s | ETA 00:02:17
Processed 1708000/2255299 (75.73%) | 4006.0 docs/s | ETA 00:02:16
Processed 1710000/2255299 (75.82%) | 4006.8 docs/s | ETA 00:02:16
Processed 1712000/2255299 (75.91%) | 4007.8 docs/s | ETA 00:02:15
Processed 1714000/2255299 (76.00%) | 4008.4 docs/s | ETA 00:02:15
Processed 1716000/2255299 (76.09%) | 4009.4 docs/s | ETA 00:02:14
Processed 1718000/2255299 (76.18%) | 4010.5 docs/s | ETA 00:02:13
Processed 1720000/2255299 (76.26%) | 4011.5 docs/s | ETA 00:02:13
Committed intermediate batch
Processed 1722000/2255299 (76.35%) | 4008.1 docs/s | ETA 00:02:13
Processed 1724000/2255299 (76.44%) | 4009.2 docs/s | ETA 00:02:12
Processed 1726000/2255299 (76.53%) | 4010.3 docs/s | ETA 00:02:11
Processed 1728000/2255299 (76.62%) | 4010.9 docs/s | ETA 00:02:11
Processed 1730000/2255299 (76.71%) | 4012.0 docs/s | ETA 00:02:10
Processed 1732000/2255299 (76.80%) | 4013.0 docs/s | ETA 00:02:10
Processed 1734000/2255299 (76.89%) | 4014.0 docs/s | ETA 00:02:09
Processed 1736000/2255299 (76.97%) | 4015.0 docs/s | ETA 00:02:09
Processed 1738000/2255299 (77.06%) | 4016.1 docs/s | ETA 00:02:08
Processed 1740000/2255299 (77.15%) | 4016.8 docs/s | ETA 00:02:08
Committed intermediate batch
Processed 1742000/2255299 (77.24%) | 4013.9 docs/s | ETA 00:02:07
Processed 1744000/2255299 (77.33%) | 4014.9 docs/s | ETA 00:02:07
Processed 1746000/2255299 (77.42%) | 4016.2 docs/s | ETA 00:02:06
Processed 1748000/2255299 (77.51%) | 4016.7 docs/s | ETA 00:02:06
Processed 1750000/2255299 (77.60%) | 4017.5 docs/s | ETA 00:02:05
Processed 1752000/2255299 (77.68%) | 4018.4 docs/s | ETA 00:02:05
Processed 1754000/2255299 (77.77%) | 4019.5 docs/s | ETA 00:02:04
Processed 1756000/2255299 (77.86%) | 4020.3 docs/s | ETA 00:02:04
Processed 1758000/2255299 (77.95%) | 4021.4 docs/s | ETA 00:02:03
Processed 1760000/2255299 (78.04%) | 4022.5 docs/s | ETA 00:02:03
Committed intermediate batch
Processed 1762000/2255299 (78.13%) | 4019.2 docs/s | ETA 00:02:02
Processed 1764000/2255299 (78.22%) | 4020.3 docs/s | ETA 00:02:02
Processed 1766000/2255299 (78.30%) | 4021.3 docs/s | ETA 00:02:01
Processed 1768000/2255299 (78.39%) | 4022.1 docs/s | ETA 00:02:01
Processed 1770000/2255299 (78.48%) | 4023.1 docs/s | ETA 00:02:00
Processed 1772000/2255299 (78.57%) | 4023.9 docs/s | ETA 00:02:00
Processed 1774000/2255299 (78.66%) | 4024.4 docs/s | ETA 00:01:59
Processed 1776000/2255299 (78.75%) | 4025.3 docs/s | ETA 00:01:59
Processed 1778000/2255299 (78.84%) | 4026.3 docs/s | ETA 00:01:58
Processed 1780000/2255299 (78.93%) | 4027.1 docs/s | ETA 00:01:58
Committed intermediate batch
Processed 1782000/2255299 (79.01%) | 4023.6 docs/s | ETA 00:01:57
Processed 1784000/2255299 (79.10%) | 4024.7 docs/s | ETA 00:01:57
Processed 1786000/2255299 (79.19%) | 4025.4 docs/s | ETA 00:01:56
Processed 1788000/2255299 (79.28%) | 4026.2 docs/s | ETA 00:01:56
Processed 1790000/2255299 (79.37%) | 4027.2 docs/s | ETA 00:01:55
Processed 1792000/2255299 (79.46%) | 4028.0 docs/s | ETA 00:01:55
Processed 1794000/2255299 (79.55%) | 4028.7 docs/s | ETA 00:01:54
Processed 1796000/2255299 (79.63%) | 4029.4 docs/s | ETA 00:01:53
Processed 1798000/2255299 (79.72%) | 4030.5 docs/s | ETA 00:01:53
Processed 1800000/2255299 (79.81%) | 4031.7 docs/s | ETA 00:01:52
Committed intermediate batch
Processed 1802000/2255299 (79.90%) | 4028.3 docs/s | ETA 00:01:52
Processed 1804000/2255299 (79.99%) | 4029.3 docs/s | ETA 00:01:52
Processed 1806000/2255299 (80.08%) | 4030.4 docs/s | ETA 00:01:51
Processed 1808000/2255299 (80.17%) | 4031.0 docs/s | ETA 00:01:50
Processed 1810000/2255299 (80.26%) | 4031.7 docs/s | ETA 00:01:50
Processed 1812000/2255299 (80.34%) | 4032.6 docs/s | ETA 00:01:49
Processed 1814000/2255299 (80.43%) | 4033.0 docs/s | ETA 00:01:49
Processed 1816000/2255299 (80.52%) | 4033.6 docs/s | ETA 00:01:48
Processed 1818000/2255299 (80.61%) | 4034.3 docs/s | ETA 00:01:48
Processed 1820000/2255299 (80.70%) | 4035.1 docs/s | ETA 00:01:47
Committed intermediate batch
Processed 1822000/2255299 (80.79%) | 4031.2 docs/s | ETA 00:01:47
Processed 1824000/2255299 (80.88%) | 4032.0 docs/s | ETA 00:01:46
Processed 1826000/2255299 (80.96%) | 4033.0 docs/s | ETA 00:01:46
Processed 1828000/2255299 (81.05%) | 4033.8 docs/s | ETA 00:01:45
Processed 1830000/2255299 (81.14%) | 4034.3 docs/s | ETA 00:01:45
Processed 1832000/2255299 (81.23%) | 4035.0 docs/s | ETA 00:01:44
Processed 1834000/2255299 (81.32%) | 4035.8 docs/s | ETA 00:01:44
Processed 1836000/2255299 (81.41%) | 4036.7 docs/s | ETA 00:01:43
Processed 1838000/2255299 (81.50%) | 4036.9 docs/s | ETA 00:01:43
Processed 1840000/2255299 (81.59%) | 4037.6 docs/s | ETA 00:01:42
Committed intermediate batch
Processed 1842000/2255299 (81.67%) | 4034.2 docs/s | ETA 00:01:42
Processed 1844000/2255299 (81.76%) | 4034.7 docs/s | ETA 00:01:41
Processed 1846000/2255299 (81.85%) | 4035.5 docs/s | ETA 00:01:41
Processed 1848000/2255299 (81.94%) | 4036.2 docs/s | ETA 00:01:40
Processed 1850000/2255299 (82.03%) | 4036.6 docs/s | ETA 00:01:40
Processed 1852000/2255299 (82.12%) | 4037.5 docs/s | ETA 00:01:39
Processed 1854000/2255299 (82.21%) | 4038.0 docs/s | ETA 00:01:39
Processed 1856000/2255299 (82.30%) | 4038.8 docs/s | ETA 00:01:38
Processed 1858000/2255299 (82.38%) | 4039.0 docs/s | ETA 00:01:38
Processed 1860000/2255299 (82.47%) | 4039.7 docs/s | ETA 00:01:37
Committed intermediate batch
Processed 1862000/2255299 (82.56%) | 4034.9 docs/s | ETA 00:01:37
Processed 1864000/2255299 (82.65%) | 4035.7 docs/s | ETA 00:01:36
Processed 1866000/2255299 (82.74%) | 4036.4 docs/s | ETA 00:01:36
Processed 1868000/2255299 (82.83%) | 4037.5 docs/s | ETA 00:01:35
Processed 1870000/2255299 (82.92%) | 4038.4 docs/s | ETA 00:01:35
Processed 1872000/2255299 (83.00%) | 4038.9 docs/s | ETA 00:01:34
Processed 1874000/2255299 (83.09%) | 4039.7 docs/s | ETA 00:01:34
Processed 1876000/2255299 (83.18%) | 4040.4 docs/s | ETA 00:01:33
Processed 1878000/2255299 (83.27%) | 4040.7 docs/s | ETA 00:01:33
Processed 1880000/2255299 (83.36%) | 4041.6 docs/s | ETA 00:01:32
Committed intermediate batch
Processed 1882000/2255299 (83.45%) | 4038.2 docs/s | ETA 00:01:32
Processed 1884000/2255299 (83.54%) | 4038.9 docs/s | ETA 00:01:31
Processed 1886000/2255299 (83.63%) | 4039.4 docs/s | ETA 00:01:31
Processed 1888000/2255299 (83.71%) | 4040.1 docs/s | ETA 00:01:30
Processed 1890000/2255299 (83.80%) | 4040.9 docs/s | ETA 00:01:30
Processed 1892000/2255299 (83.89%) | 4041.6 docs/s | ETA 00:01:29
Processed 1894000/2255299 (83.98%) | 4042.2 docs/s | ETA 00:01:29
Processed 1896000/2255299 (84.07%) | 4042.9 docs/s | ETA 00:01:28
Processed 1898000/2255299 (84.16%) | 4043.6 docs/s | ETA 00:01:28
Processed 1900000/2255299 (84.25%) | 4044.5 docs/s | ETA 00:01:27
Committed intermediate batch
Processed 1902000/2255299 (84.33%) | 4040.7 docs/s | ETA 00:01:27
Processed 1904000/2255299 (84.42%) | 4041.6 docs/s | ETA 00:01:26
Processed 1906000/2255299 (84.51%) | 4042.6 docs/s | ETA 00:01:26
Processed 1908000/2255299 (84.60%) | 4043.2 docs/s | ETA 00:01:25
Processed 1910000/2255299 (84.69%) | 4044.0 docs/s | ETA 00:01:25
Processed 1912000/2255299 (84.78%) | 4044.7 docs/s | ETA 00:01:24
Processed 1914000/2255299 (84.87%) | 4045.5 docs/s | ETA 00:01:24
Processed 1916000/2255299 (84.96%) | 4046.3 docs/s | ETA 00:01:23
Processed 1918000/2255299 (85.04%) | 4047.1 docs/s | ETA 00:01:23
Processed 1920000/2255299 (85.13%) | 4047.8 docs/s | ETA 00:01:22
Committed intermediate batch
Processed 1922000/2255299 (85.22%) | 4044.2 docs/s | ETA 00:01:22
Processed 1924000/2255299 (85.31%) | 4044.8 docs/s | ETA 00:01:21
Processed 1926000/2255299 (85.40%) | 4045.4 docs/s | ETA 00:01:21
Processed 1928000/2255299 (85.49%) | 4046.0 docs/s | ETA 00:01:20
Processed 1930000/2255299 (85.58%) | 4046.7 docs/s | ETA 00:01:20
Processed 1932000/2255299 (85.66%) | 4047.4 docs/s | ETA 00:01:19
Processed 1934000/2255299 (85.75%) | 4047.9 docs/s | ETA 00:01:19
Processed 1936000/2255299 (85.84%) | 4048.9 docs/s | ETA 00:01:18
Processed 1938000/2255299 (85.93%) | 4049.3 docs/s | ETA 00:01:18
Processed 1940000/2255299 (86.02%) | 4049.9 docs/s | ETA 00:01:17
Committed intermediate batch
Processed 1942000/2255299 (86.11%) | 4045.9 docs/s | ETA 00:01:17
Processed 1944000/2255299 (86.20%) | 4046.6 docs/s | ETA 00:01:16
Processed 1946000/2255299 (86.29%) | 4047.5 docs/s | ETA 00:01:16
Processed 1948000/2255299 (86.37%) | 4048.5 docs/s | ETA 00:01:15
Processed 1950000/2255299 (86.46%) | 4049.2 docs/s | ETA 00:01:15
Processed 1952000/2255299 (86.55%) | 4049.6 docs/s | ETA 00:01:14
Processed 1954000/2255299 (86.64%) | 4050.1 docs/s | ETA 00:01:14
Processed 1956000/2255299 (86.73%) | 4050.7 docs/s | ETA 00:01:13
Processed 1958000/2255299 (86.82%) | 4051.3 docs/s | ETA 00:01:13
Processed 1960000/2255299 (86.91%) | 4052.2 docs/s | ETA 00:01:12
Committed intermediate batch
Processed 1962000/2255299 (87.00%) | 4047.9 docs/s | ETA 00:01:12
Processed 1964000/2255299 (87.08%) | 4048.7 docs/s | ETA 00:01:11
Processed 1966000/2255299 (87.17%) | 4049.7 docs/s | ETA 00:01:11
Processed 1968000/2255299 (87.26%) | 4050.6 docs/s | ETA 00:01:10
Processed 1970000/2255299 (87.35%) | 4051.4 docs/s | ETA 00:01:10
Processed 1972000/2255299 (87.44%) | 4052.3 docs/s | ETA 00:01:09
Processed 1974000/2255299 (87.53%) | 4053.0 docs/s | ETA 00:01:09
Processed 1976000/2255299 (87.62%) | 4053.8 docs/s | ETA 00:01:08
Processed 1978000/2255299 (87.70%) | 4054.2 docs/s | ETA 00:01:08
Processed 1980000/2255299 (87.79%) | 4055.0 docs/s | ETA 00:01:07
Committed intermediate batch
Processed 1982000/2255299 (87.88%) | 4052.1 docs/s | ETA 00:01:07
Processed 1984000/2255299 (87.97%) | 4053.0 docs/s | ETA 00:01:06
Processed 1986000/2255299 (88.06%) | 4053.4 docs/s | ETA 00:01:06
Processed 1988000/2255299 (88.15%) | 4054.0 docs/s | ETA 00:01:05
Processed 1990000/2255299 (88.24%) | 4054.6 docs/s | ETA 00:01:05
Processed 1992000/2255299 (88.33%) | 4055.0 docs/s | ETA 00:01:04
Processed 1994000/2255299 (88.41%) | 4055.6 docs/s | ETA 00:01:04
Processed 1996000/2255299 (88.50%) | 4056.5 docs/s | ETA 00:01:03
Processed 1998000/2255299 (88.59%) | 4057.2 docs/s | ETA 00:01:03
Processed 2000000/2255299 (88.68%) | 4057.5 docs/s | ETA 00:01:02
Committed intermediate batch
Processed 2002000/2255299 (88.77%) | 4053.9 docs/s | ETA 00:01:02
Processed 2004000/2255299 (88.86%) | 4054.5 docs/s | ETA 00:01:01
Processed 2006000/2255299 (88.95%) | 4054.7 docs/s | ETA 00:01:01
Processed 2008000/2255299 (89.03%) | 4055.4 docs/s | ETA 00:01:00
Processed 2010000/2255299 (89.12%) | 4055.5 docs/s | ETA 00:01:00
Processed 2012000/2255299 (89.21%) | 4056.2 docs/s | ETA 00:00:59
Processed 2014000/2255299 (89.30%) | 4056.9 docs/s | ETA 00:00:59
Processed 2016000/2255299 (89.39%) | 4057.1 docs/s | ETA 00:00:58
Processed 2018000/2255299 (89.48%) | 4057.8 docs/s | ETA 00:00:58
Processed 2020000/2255299 (89.57%) | 4058.2 docs/s | ETA 00:00:57
Committed intermediate batch
Processed 2022000/2255299 (89.66%) | 4054.3 docs/s | ETA 00:00:57
Processed 2024000/2255299 (89.74%) | 4055.1 docs/s | ETA 00:00:57
Processed 2026000/2255299 (89.83%) | 4055.4 docs/s | ETA 00:00:56
Processed 2028000/2255299 (89.92%) | 4056.2 docs/s | ETA 00:00:56
Processed 2030000/2255299 (90.01%) | 4056.8 docs/s | ETA 00:00:55
Processed 2032000/2255299 (90.10%) | 4056.9 docs/s | ETA 00:00:55
Processed 2034000/2255299 (90.19%) | 4057.6 docs/s | ETA 00:00:54
Processed 2036000/2255299 (90.28%) | 4058.3 docs/s | ETA 00:00:54
Processed 2038000/2255299 (90.36%) | 4058.5 docs/s | ETA 00:00:53
Processed 2040000/2255299 (90.45%) | 4059.2 docs/s | ETA 00:00:53
Committed intermediate batch
Processed 2042000/2255299 (90.54%) | 4055.3 docs/s | ETA 00:00:52
Processed 2044000/2255299 (90.63%) | 4056.1 docs/s | ETA 00:00:52
Processed 2046000/2255299 (90.72%) | 4056.9 docs/s | ETA 00:00:51
Processed 2048000/2255299 (90.81%) | 4057.5 docs/s | ETA 00:00:51
Processed 2050000/2255299 (90.90%) | 4058.4 docs/s | ETA 00:00:50
Processed 2052000/2255299 (90.99%) | 4059.1 docs/s | ETA 00:00:50
Processed 2054000/2255299 (91.07%) | 4059.9 docs/s | ETA 00:00:49
Processed 2056000/2255299 (91.16%) | 4060.7 docs/s | ETA 00:00:49
Processed 2058000/2255299 (91.25%) | 4061.2 docs/s | ETA 00:00:48
Processed 2060000/2255299 (91.34%) | 4062.1 docs/s | ETA 00:00:48
Committed intermediate batch
